id,tem_relacional
2293,FALSE
2294,FALSE
2295,FALSE
2296,FALSE
2297,FALSE
2309,FALSE
2312,FALSE
2321,TRUE
2322,FALSE
2327,FALSE
2328,FALSE
2330,TRUE
2331,FALSE
2334,FALSE
2335,FALSE
2338,FALSE
2345,TRUE
2346,TRUE
2347,TRUE
2348,TRUE
2350,TRUE
2352,FALSE
2353,FALSE
2357,FALSE
2358,FALSE
2359,FALSE
2360,FALSE
2361,TRUE
2366,FALSE
2367,TRUE
2369,FALSE
2372,TRUE
2373,TRUE
2377,TRUE
2379,FALSE
2380,FALSE
2384,FALSE
2387,FALSE
2390,TRUE
2391,TRUE
2394,FALSE
2395,FALSE
2397,FALSE
2400,FALSE
2401,FALSE
2402,FALSE
2403,FALSE
2404,FALSE
2405,FALSE
2406,FALSE
2407,FALSE
2408,FALSE
2411,FALSE
2414,FALSE
2415,FALSE
2419,FALSE
2420,FALSE
2422,TRUE
2425,TRUE
2427,FALSE
2429,FALSE
2432,FALSE
2435,FALSE
2436,FALSE
2439,FALSE
2440,TRUE
2441,TRUE
2442,TRUE
2444,TRUE
2445,TRUE
2446,FALSE
2448,TRUE
2449,FALSE
2452,TRUE
2453,FALSE
2454,TRUE
2455,FALSE
2456,TRUE
2458,FALSE
2459,TRUE
2461,TRUE
2462,FALSE
2464,TRUE
2469,FALSE
2471,FALSE
2477,TRUE
2479,FALSE
2482,FALSE
2483,FALSE
2485,TRUE
2486,TRUE
2487,FALSE
2495,TRUE
2500,FALSE
2501,FALSE
2502,TRUE
2505,FALSE
2507,TRUE
2508,FALSE
2509,FALSE
2518,FALSE
2519,FALSE
2520,FALSE
2521,TRUE
2522,TRUE
2523,TRUE
2524,FALSE
2525,TRUE
2526,TRUE
2527,FALSE
2528,FALSE
2529,TRUE
2531,TRUE
2532,TRUE
2533,FALSE
2534,FALSE
2535,FALSE
2537,FALSE
2540,TRUE
2541,TRUE
2542,FALSE
2545,TRUE
2546,TRUE
2547,TRUE
2548,TRUE
2549,TRUE
2550,TRUE
2551,FALSE
2558,TRUE
2559,TRUE
2560,TRUE
2562,FALSE
2564,TRUE
2566,TRUE
2567,TRUE
2569,FALSE
2571,TRUE
2572,TRUE
2573,TRUE
2579,FALSE
2580,FALSE
2581,FALSE
2582,FALSE
2589,FALSE
2590,TRUE
2591,TRUE
2593,TRUE
2594,TRUE
2595,TRUE
2596,TRUE
2597,FALSE
2602,TRUE
2603,TRUE
2604,TRUE
2605,TRUE
2606,TRUE
2607,FALSE
2611,TRUE
2612,FALSE
2613,TRUE
2614,TRUE
2615,TRUE
2616,TRUE
2617,TRUE
2619,TRUE
2620,TRUE
2622,TRUE
2623,TRUE
2624,TRUE
2625,TRUE
2627,TRUE
2628,TRUE
2632,FALSE
2633,TRUE
2634,TRUE
2635,FALSE
2636,TRUE
2640,FALSE
2648,TRUE
2649,TRUE
2650,FALSE
2653,TRUE
2654,TRUE
2655,TRUE
2657,FALSE
2660,TRUE
2661,TRUE
2664,FALSE
2665,TRUE
2666,TRUE
2667,TRUE
2671,FALSE
2675,TRUE
2676,TRUE
2677,TRUE
2678,TRUE
2679,TRUE
2680,TRUE
2681,TRUE
2682,TRUE
2683,TRUE
2684,TRUE
2687,TRUE
2688,FALSE
2690,TRUE
2694,FALSE
2695,FALSE
2696,TRUE
2698,FALSE
2699,FALSE
2703,TRUE
2704,TRUE
2705,TRUE
2706,TRUE
2707,TRUE
2710,TRUE
2712,TRUE
2713,TRUE
2714,TRUE
2717,TRUE
2718,TRUE
2724,TRUE
2725,TRUE
2726,TRUE
2727,FALSE
2728,TRUE
2729,TRUE
2731,TRUE
2733,TRUE
2734,TRUE
2735,TRUE
2736,TRUE
2738,TRUE
2745,TRUE
2746,TRUE
2747,TRUE
2748,TRUE
2749,TRUE
2750,TRUE
2751,TRUE
2752,TRUE
2753,TRUE
2754,FALSE
2759,FALSE
2761,TRUE
2768,FALSE
2771,TRUE
2772,TRUE
2773,TRUE
2774,TRUE
2775,FALSE
2778,TRUE
2779,TRUE
2790,TRUE
2791,TRUE
2794,TRUE
2795,TRUE
2796,TRUE
2798,TRUE
2799,TRUE
2800,TRUE
2801,TRUE
2802,TRUE
2803,TRUE
2804,TRUE
2805,TRUE
2806,FALSE
2807,FALSE
2808,FALSE
2811,TRUE
2812,FALSE
2814,TRUE
2815,TRUE
2816,TRUE
2817,TRUE
2818,TRUE
2819,TRUE
2824,FALSE
2825,TRUE
2830,TRUE
2837,TRUE
2838,TRUE
2839,TRUE
2840,TRUE
2841,TRUE
2842,TRUE
2845,TRUE
2847,TRUE
2848,FALSE
2849,FALSE
2851,TRUE
2858,TRUE
2859,TRUE
2860,FALSE
2864,TRUE
2865,TRUE
2866,TRUE
2867,TRUE
2868,TRUE
2869,FALSE
2870,TRUE
2871,TRUE
2874,FALSE
2875,TRUE
2876,FALSE
2878,TRUE
2879,FALSE
2881,TRUE
2882,TRUE
2883,FALSE
2884,FALSE
2888,TRUE
2891,TRUE
2892,TRUE
2896,TRUE
2899,TRUE
2900,TRUE
2901,TRUE
2903,TRUE
2904,TRUE
2906,FALSE
2907,TRUE
2910,TRUE
2911,TRUE
2915,TRUE
2917,TRUE
2919,TRUE
2920,TRUE
2924,TRUE
2925,TRUE
2926,TRUE
2927,TRUE
2931,TRUE
2932,TRUE
2933,TRUE
2937,FALSE
2939,TRUE
2940,FALSE
2941,TRUE
2942,TRUE
2944,TRUE
2948,FALSE
2953,TRUE
2959,FALSE
2960,FALSE
2961,FALSE
2962,TRUE
2971,TRUE
2972,TRUE
2973,TRUE
2974,TRUE
2980,TRUE
2981,TRUE
2984,TRUE
2985,FALSE
2986,FALSE
2987,FALSE
2992,TRUE
2993,FALSE
2997,TRUE
2998,TRUE
2999,TRUE
3000,TRUE
3002,TRUE
3003,TRUE
3007,TRUE
3008,TRUE
3013,TRUE
3014,TRUE
3015,TRUE
3016,TRUE
3017,TRUE
3018,FALSE
3020,TRUE
3021,FALSE
3022,FALSE
3023,TRUE
3025,FALSE
3027,TRUE
3030,TRUE
3031,TRUE
3033,FALSE
3035,FALSE
3036,FALSE
3037,FALSE
3040,FALSE
3045,TRUE
3046,TRUE
3047,TRUE
3048,TRUE
3049,TRUE
3050,TRUE
3051,TRUE
3052,TRUE
3053,TRUE
3054,TRUE
3061,FALSE
3062,TRUE
3064,FALSE
3066,TRUE
3067,TRUE
3068,TRUE
3069,TRUE
3070,TRUE
3071,TRUE
3072,TRUE
3073,FALSE
3074,FALSE
3078,TRUE
3079,TRUE
3080,TRUE
3081,TRUE
3082,FALSE
3083,TRUE
3084,TRUE
3087,FALSE
3091,FALSE
3092,FALSE
3094,TRUE
3095,FALSE
3096,TRUE
3098,FALSE
3099,FALSE
3100,TRUE
3101,TRUE
3102,TRUE
3103,TRUE
3104,TRUE
3105,FALSE
3106,FALSE
3112,TRUE
3113,TRUE
3114,FALSE
3115,TRUE
3116,TRUE
3117,TRUE
3118,FALSE
3121,TRUE
3122,FALSE
3123,TRUE
3124,TRUE
3125,FALSE
3126,FALSE
3127,TRUE
3128,TRUE
3129,TRUE
3133,FALSE
3134,TRUE
3135,FALSE
3136,FALSE
3137,TRUE
3142,FALSE
3144,TRUE
3146,FALSE
3147,FALSE
3150,FALSE
3151,TRUE
3152,FALSE
3155,FALSE
3156,TRUE
3158,TRUE
3159,FALSE
3160,FALSE
3161,FALSE
3162,FALSE
3167,TRUE
3168,FALSE
3170,TRUE
3171,TRUE
3172,TRUE
3173,TRUE
3174,TRUE
3175,TRUE
3176,TRUE
3177,TRUE
3178,TRUE
3179,TRUE
3180,TRUE
3181,TRUE
3182,TRUE
3183,TRUE
3184,FALSE
3185,TRUE
3189,TRUE
3190,TRUE
3191,TRUE
3192,TRUE
3193,TRUE
3194,TRUE
3195,TRUE
3196,FALSE
3197,FALSE
3198,FALSE
3200,FALSE
3203,TRUE
3208,TRUE
3209,TRUE
3210,TRUE
3211,TRUE
3212,TRUE
3213,FALSE
3214,TRUE
3215,TRUE
3216,TRUE
3218,TRUE
3219,TRUE
3220,TRUE
3223,TRUE
3224,TRUE
3225,TRUE
3226,TRUE
3227,TRUE
3228,TRUE
3229,TRUE
3230,TRUE
3231,TRUE
3232,TRUE
3233,TRUE
3234,TRUE
3235,TRUE
3236,TRUE
3237,FALSE
3238,TRUE
3239,TRUE
3240,TRUE
3241,TRUE
3244,TRUE
3245,TRUE
3246,TRUE
3247,TRUE
3248,TRUE
3249,TRUE
3250,TRUE
3251,TRUE
3252,TRUE
3253,TRUE
3254,TRUE
3255,TRUE
3256,TRUE
3257,TRUE
3258,TRUE
3259,TRUE
3260,TRUE
3261,TRUE
3262,TRUE
3263,TRUE
3266,TRUE
3267,TRUE
3268,TRUE
3269,TRUE
3270,TRUE
3271,TRUE
3274,TRUE
3275,TRUE
3276,TRUE
3277,TRUE
3278,TRUE
3279,TRUE
3280,TRUE
3281,TRUE
3284,TRUE
3285,TRUE
3286,TRUE
3287,TRUE
3288,TRUE
3289,TRUE
3290,TRUE
3291,TRUE
3292,TRUE
3295,TRUE
3296,TRUE
3297,TRUE
3298,TRUE
3299,TRUE
3300,TRUE
3302,TRUE
3303,FALSE
3306,TRUE
3308,TRUE
3309,TRUE
3310,TRUE
3311,TRUE
3313,TRUE
3314,TRUE
3315,TRUE
3316,TRUE
3317,TRUE
3318,TRUE
3320,TRUE
3321,TRUE
3322,TRUE
3324,TRUE
3325,TRUE
3326,TRUE
3327,TRUE
3328,TRUE
3329,TRUE
3330,TRUE
3331,TRUE
3332,TRUE
3334,TRUE
3336,TRUE
3337,TRUE
3340,TRUE
3342,TRUE
3343,TRUE
3344,TRUE
3345,TRUE
3346,TRUE
3348,TRUE
3349,TRUE
3350,TRUE
3351,TRUE
3352,TRUE
3353,TRUE
3354,TRUE
3359,TRUE
3360,TRUE
3370,TRUE
3371,TRUE
3372,TRUE
3373,TRUE
3375,TRUE
3377,TRUE
3378,TRUE
3384,TRUE
3385,TRUE
3386,TRUE
3387,TRUE
3388,TRUE
3389,TRUE
3390,TRUE
3391,TRUE
3392,TRUE
3393,TRUE
3394,TRUE
3397,TRUE
3398,TRUE
3400,TRUE
3401,TRUE
3402,TRUE
3403,TRUE
3404,TRUE
3405,TRUE
3406,TRUE
3407,TRUE
3409,TRUE
3410,TRUE
3411,TRUE
3412,TRUE
3413,TRUE
3415,TRUE
3416,TRUE
3417,TRUE
3418,TRUE
3419,TRUE
3420,TRUE
3421,TRUE
3422,TRUE
3425,TRUE
3427,TRUE
3428,TRUE
3430,TRUE
3431,TRUE
3432,TRUE
3433,TRUE
3434,TRUE
3435,TRUE
3436,TRUE
3437,TRUE
3438,TRUE
3439,TRUE
3440,TRUE
3442,TRUE
3444,TRUE
3449,TRUE
3451,TRUE
3454,TRUE
3455,TRUE
3456,TRUE
3457,TRUE
3458,TRUE
3461,TRUE
3463,TRUE
3467,TRUE
3468,TRUE
3469,TRUE
3470,TRUE
3471,TRUE
3472,TRUE
3474,TRUE
3475,TRUE
3478,TRUE
3480,TRUE
3481,TRUE
3482,TRUE
3483,TRUE
3484,TRUE
3485,TRUE
3486,TRUE
3487,TRUE
3488,TRUE
3490,TRUE
3492,TRUE
3493,TRUE
3494,TRUE
3496,TRUE
3500,TRUE
3501,TRUE
3502,TRUE
3505,TRUE
3506,TRUE
3507,TRUE
3508,TRUE
3509,TRUE
3510,TRUE
3512,TRUE
3516,TRUE
3518,TRUE
3519,TRUE
3525,TRUE
3526,TRUE
3531,TRUE
3533,TRUE
3534,TRUE
3535,TRUE
3538,TRUE
3539,TRUE
3540,TRUE
3541,TRUE
3542,TRUE
3543,TRUE
3547,TRUE
3549,TRUE
3550,TRUE
3553,TRUE
3554,TRUE
3555,TRUE
3557,TRUE
3558,TRUE
3559,TRUE
3562,TRUE
3563,TRUE
3564,TRUE
3565,TRUE
3566,TRUE
3567,TRUE
3568,TRUE
3569,TRUE
3570,TRUE
3571,TRUE
3577,TRUE
3578,TRUE
3581,TRUE
3582,TRUE
3583,TRUE
3584,TRUE
3585,TRUE
3586,TRUE
3587,TRUE
3588,TRUE
3593,TRUE
3595,TRUE
3596,TRUE
3602,TRUE
3603,TRUE
3604,TRUE
3605,TRUE
3606,TRUE
3607,TRUE
3608,TRUE
3610,TRUE
3611,TRUE
3612,TRUE
3613,TRUE
3614,TRUE
3622,TRUE
3623,TRUE
3624,TRUE
3625,TRUE
3627,TRUE
3628,TRUE
3629,TRUE
3630,TRUE
3631,TRUE
3636,TRUE
3640,TRUE
3641,TRUE
3642,TRUE
3643,TRUE
3648,TRUE
3649,TRUE
3653,TRUE
3654,TRUE
3655,TRUE
3656,TRUE
3660,TRUE
3662,TRUE
3664,TRUE
3665,TRUE
3666,TRUE
3667,TRUE
3668,TRUE
3669,TRUE
3670,TRUE
3672,TRUE
3673,TRUE
3674,TRUE
3675,TRUE
3678,TRUE
3682,TRUE
3684,TRUE
3685,TRUE
3689,TRUE
3690,TRUE
3691,TRUE
3692,TRUE
3693,TRUE
3695,TRUE
3696,TRUE
3697,TRUE
3702,TRUE
3703,TRUE
3708,TRUE
3709,TRUE
3710,TRUE
3711,TRUE
3712,TRUE
3713,TRUE
3714,TRUE
3715,TRUE
3716,TRUE
3718,TRUE
3719,TRUE
3724,TRUE
3725,TRUE
3727,TRUE
3728,TRUE
3729,TRUE
3730,TRUE
3731,TRUE
3732,TRUE
3733,TRUE
3734,TRUE
3737,TRUE
3738,TRUE
3740,TRUE
3743,TRUE
3744,TRUE
3745,TRUE
3746,TRUE
3749,TRUE
3750,TRUE
3751,TRUE
3756,TRUE
3759,TRUE
3761,TRUE
3762,TRUE
3763,TRUE
3768,TRUE
3769,TRUE
3770,TRUE
3771,TRUE
3772,TRUE
3774,TRUE
3776,TRUE
3777,TRUE
3778,TRUE
3779,TRUE
3780,TRUE
3781,TRUE
3782,TRUE
3783,TRUE
3784,TRUE
3787,TRUE
3790,TRUE
3791,TRUE
3792,TRUE
3794,TRUE
3797,TRUE
3799,TRUE
3800,TRUE
3801,TRUE
3802,TRUE
3803,TRUE
3804,TRUE
3807,TRUE
3808,TRUE
3810,TRUE
3813,TRUE
3817,TRUE
3818,TRUE
3821,TRUE
3822,TRUE
3823,TRUE
3827,TRUE
3830,TRUE
3831,TRUE
3832,TRUE
3833,TRUE
3836,TRUE
3837,TRUE
3838,TRUE
3839,TRUE
3845,TRUE
3847,TRUE
3848,TRUE
3851,TRUE
3856,TRUE
3857,TRUE
3859,TRUE
3860,TRUE
3861,TRUE
3865,TRUE
3866,TRUE
3869,TRUE
3870,TRUE
3873,TRUE
3874,TRUE
3875,TRUE
3877,TRUE
3879,TRUE
3880,TRUE
3881,TRUE
3882,TRUE
3885,TRUE
3886,TRUE
3887,TRUE
3888,TRUE
3889,TRUE
3893,TRUE
3894,TRUE
3896,TRUE
3900,TRUE
3901,TRUE
3903,TRUE
3904,TRUE
3906,TRUE
3908,TRUE
3909,TRUE
3912,TRUE
3913,TRUE
3915,TRUE
3916,TRUE
3917,TRUE
3918,TRUE
3919,TRUE
3920,TRUE
3921,TRUE
3922,TRUE
3925,TRUE
3926,TRUE
3927,TRUE
3928,TRUE
3929,TRUE
3930,TRUE
3931,TRUE
3932,TRUE
3933,TRUE
3936,TRUE
3938,TRUE
3939,TRUE
3940,TRUE
3941,TRUE
3942,TRUE
3943,TRUE
3947,TRUE
3950,TRUE
3951,TRUE
3952,TRUE
3954,TRUE
3955,TRUE
3956,TRUE
3959,TRUE
3960,TRUE
3962,TRUE
3963,TRUE
3964,TRUE
3965,TRUE
3966,TRUE
3967,TRUE
3968,TRUE
3969,TRUE
3970,TRUE
3972,TRUE
3974,TRUE
3975,TRUE
3976,TRUE
3978,TRUE
3979,TRUE
3980,TRUE
3981,TRUE
3982,TRUE
3983,TRUE
3985,TRUE
3986,TRUE
3989,TRUE
3991,TRUE
3992,TRUE
3993,TRUE
3994,TRUE
3997,TRUE
3998,TRUE
4000,TRUE
4001,TRUE
4004,TRUE
4005,TRUE
4006,TRUE
4009,TRUE
4010,TRUE
4012,TRUE
4016,TRUE
4017,TRUE
4018,TRUE
4019,TRUE
4021,TRUE
4022,TRUE
4023,TRUE
4024,TRUE
4027,TRUE
4029,TRUE
4033,TRUE
4036,TRUE
4038,TRUE
4039,TRUE
4040,TRUE
4043,TRUE
4046,TRUE
4047,TRUE
4054,TRUE
4055,TRUE
4056,TRUE
4058,TRUE
4059,TRUE
4063,TRUE
4065,TRUE
4067,TRUE
4069,TRUE
4070,TRUE
4071,TRUE
4072,TRUE
4076,TRUE
4077,TRUE
4078,TRUE
4079,TRUE
4081,TRUE
4082,TRUE
4083,TRUE
4084,TRUE
4085,TRUE
4086,TRUE
4088,TRUE
4089,TRUE
4090,TRUE
4091,TRUE
4093,TRUE
4094,TRUE
4097,TRUE
4103,TRUE
4104,TRUE
4105,TRUE
4107,TRUE
4108,TRUE
4109,TRUE
4110,TRUE
4112,TRUE
4113,TRUE
4116,TRUE
4120,TRUE
4121,TRUE
4123,TRUE
4125,TRUE
4129,TRUE
4130,TRUE
4133,TRUE
4134,TRUE
4135,TRUE
4138,TRUE
4143,TRUE
4144,TRUE
4146,TRUE
4147,TRUE
4148,TRUE
4150,TRUE
4151,TRUE
4156,TRUE
4157,TRUE
4158,TRUE
4159,TRUE
4160,TRUE
4161,TRUE
4163,TRUE
4166,TRUE
4167,TRUE
4168,TRUE
4171,TRUE
4172,TRUE
4175,TRUE
4176,TRUE
4177,TRUE
4178,TRUE
4179,TRUE
4180,TRUE
4182,TRUE
4183,TRUE
4185,TRUE
4186,TRUE
4187,TRUE
4188,TRUE
4189,TRUE
4190,TRUE
4192,TRUE
4193,TRUE
4194,TRUE
4195,TRUE
4200,TRUE
4201,TRUE
4202,TRUE
4203,TRUE
4211,TRUE
4212,TRUE
4213,TRUE
4214,TRUE
4216,TRUE
4217,TRUE
4218,TRUE
4220,TRUE
4221,TRUE
4224,TRUE
4225,TRUE
4226,TRUE
4227,TRUE
4228,TRUE
4229,TRUE
4234,TRUE
4235,TRUE
4236,TRUE
4240,TRUE
4241,TRUE
4242,TRUE
4245,TRUE
4246,TRUE
4247,TRUE
4248,TRUE
4249,TRUE
4250,TRUE
4253,TRUE
4254,TRUE
4256,TRUE
4258,TRUE
4261,TRUE
4262,TRUE
4263,TRUE
4265,TRUE
4266,TRUE
4267,TRUE
4268,TRUE
4269,TRUE
4270,TRUE
4271,TRUE
4276,TRUE
4279,TRUE
4282,TRUE
4283,TRUE
4284,TRUE
4285,TRUE
4286,TRUE
4289,TRUE
4290,TRUE
4291,TRUE
4296,TRUE
4297,TRUE
4298,TRUE
4299,TRUE
4300,TRUE
4301,TRUE
4302,TRUE
4303,TRUE
4304,TRUE
4305,TRUE
4306,TRUE
4307,TRUE
4308,TRUE
4309,TRUE
4310,TRUE
4311,TRUE
4312,TRUE
4313,TRUE
4314,TRUE
4315,TRUE
4316,TRUE
4317,TRUE
4318,TRUE
4322,TRUE
4323,TRUE
4324,TRUE
4325,TRUE
4327,TRUE
4329,TRUE
4330,TRUE
4331,TRUE
4332,TRUE
4333,TRUE
4337,TRUE
4338,TRUE
4339,TRUE
4340,TRUE
4342,TRUE
4347,TRUE
4348,TRUE
4349,TRUE
4356,TRUE
4357,TRUE
4358,TRUE
4359,TRUE
4361,TRUE
4362,TRUE
4363,TRUE
4364,TRUE
4365,TRUE
4367,TRUE
4368,TRUE
4369,TRUE
4370,TRUE
4371,TRUE
4372,TRUE
4373,TRUE
4374,TRUE
4375,TRUE
4376,TRUE
4377,TRUE
4379,TRUE
4380,TRUE
4381,TRUE
4382,TRUE
4383,TRUE
4384,TRUE
4385,TRUE
4386,TRUE
4388,TRUE
4389,TRUE
4390,TRUE
4391,TRUE
4395,FALSE
4397,TRUE
4398,TRUE
4399,TRUE
4400,TRUE
4401,TRUE
4402,TRUE
4403,TRUE
4408,TRUE
4410,TRUE
4411,TRUE
4413,TRUE
4414,TRUE
4415,TRUE
4416,TRUE
4418,TRUE
4420,TRUE
4424,TRUE
4425,TRUE
4426,TRUE
4428,TRUE
4429,TRUE
4433,TRUE
4437,TRUE
4438,TRUE
4442,TRUE
4445,TRUE
4446,TRUE
4450,TRUE
4451,TRUE
4453,TRUE
4454,TRUE
4456,TRUE
4458,TRUE
4461,TRUE
4462,TRUE
4463,TRUE
4464,TRUE
4465,TRUE
4467,TRUE
4468,TRUE
4470,TRUE
4471,TRUE
4474,TRUE
4475,TRUE
4476,TRUE
4477,TRUE
4478,TRUE
4481,TRUE
4482,TRUE
4483,TRUE
4487,TRUE
4488,TRUE
4489,TRUE
4491,TRUE
4492,TRUE
4493,TRUE
4494,TRUE
4497,TRUE
4498,TRUE
4500,TRUE
4503,TRUE
4504,TRUE
4505,TRUE
4506,TRUE
4507,TRUE
4508,TRUE
4509,TRUE
4510,TRUE
4511,TRUE
4512,TRUE
4513,TRUE
4514,TRUE
4515,TRUE
4517,TRUE
4518,TRUE
4519,TRUE
4520,TRUE
4521,TRUE
4522,TRUE
4524,TRUE
4525,TRUE
4527,TRUE
4528,TRUE
4536,TRUE
4538,TRUE
4539,TRUE
4540,TRUE
4542,TRUE
4544,TRUE
4545,TRUE
4548,TRUE
4549,TRUE
4550,TRUE
4551,TRUE
4552,TRUE
4553,TRUE
4555,TRUE
4556,TRUE
4557,TRUE
4559,TRUE
4560,TRUE
4562,TRUE
4563,TRUE
4564,TRUE
4565,TRUE
4566,TRUE
4569,TRUE
4571,TRUE
4572,TRUE
4573,TRUE
4575,TRUE
4576,TRUE
4579,TRUE
4580,TRUE
4581,TRUE
4583,TRUE
4584,TRUE
4585,TRUE
4586,TRUE
4588,TRUE
4592,TRUE
4595,TRUE
4596,TRUE
4597,TRUE
4598,TRUE
4599,TRUE
4600,TRUE
4601,TRUE
4602,TRUE
4605,TRUE
4611,TRUE
4612,TRUE
4613,TRUE
4614,TRUE
4615,TRUE
4616,TRUE
4617,TRUE
4622,TRUE
4623,TRUE
4626,TRUE
4628,TRUE
4629,TRUE
4630,TRUE
4633,TRUE
4634,TRUE
4635,TRUE
4636,TRUE
4637,TRUE
4638,TRUE
4639,TRUE
4641,TRUE
4644,TRUE
4645,TRUE
4646,TRUE
4647,TRUE
4649,TRUE
4650,TRUE
4652,TRUE
4653,TRUE
4654,TRUE
4655,TRUE
4656,TRUE
4658,TRUE
4660,TRUE
4662,TRUE
4663,TRUE
4667,TRUE
4668,TRUE
4669,TRUE
4670,TRUE
4672,TRUE
4673,TRUE
4674,TRUE
4675,TRUE
4676,TRUE
4677,TRUE
4684,TRUE
4685,TRUE
4686,TRUE
4687,TRUE
4689,TRUE
4691,TRUE
4693,TRUE
4695,TRUE
4696,TRUE
4697,TRUE
4698,TRUE
4705,TRUE
4706,TRUE
4709,TRUE
4710,TRUE
4711,TRUE
4712,TRUE
4713,TRUE
4714,TRUE
4715,TRUE
4716,TRUE
4717,TRUE
4718,TRUE
4719,TRUE
4720,TRUE
4723,TRUE
4724,TRUE
4726,TRUE
4729,TRUE
4730,TRUE
4731,TRUE
4732,TRUE
4738,TRUE
4740,TRUE
4741,TRUE
4742,TRUE
4743,TRUE
4744,TRUE
4747,TRUE
4748,TRUE
4749,TRUE
4750,TRUE
4753,TRUE
4754,TRUE
4755,TRUE
4756,TRUE
4758,TRUE
4759,TRUE
4760,TRUE
4762,TRUE
4764,TRUE
4772,TRUE
4774,TRUE
4775,TRUE
4777,TRUE
4778,TRUE
4779,TRUE
4780,TRUE
4783,TRUE
4785,TRUE
4786,TRUE
4787,TRUE
4788,TRUE
4789,TRUE
4790,TRUE
4791,TRUE
4792,TRUE
4793,TRUE
4795,TRUE
4796,TRUE
4797,TRUE
4799,TRUE
4803,TRUE
4804,TRUE
4805,TRUE
4807,TRUE
4808,TRUE
4812,TRUE
4813,TRUE
4816,TRUE
4817,TRUE
4818,TRUE
4819,TRUE
4820,TRUE
4822,TRUE
4830,TRUE
4831,TRUE
4833,TRUE
4834,TRUE
4837,TRUE
4838,TRUE
4839,TRUE
4840,TRUE
4842,TRUE
4848,TRUE
4849,TRUE
4857,TRUE
4858,TRUE
4859,TRUE
4860,TRUE
4861,TRUE
4862,TRUE
4876,TRUE
4877,TRUE
4879,TRUE
4882,TRUE
4885,TRUE
4886,TRUE
4887,TRUE
4888,TRUE
4889,TRUE
4894,TRUE
4896,TRUE
4897,TRUE
4898,TRUE
4904,TRUE
4911,TRUE
4912,TRUE
4914,TRUE
4915,TRUE
4916,TRUE
4917,TRUE
4921,TRUE
4922,TRUE
4923,TRUE
4929,TRUE
4930,TRUE
4933,TRUE
4935,TRUE
4936,TRUE
4938,TRUE
4941,TRUE
4942,TRUE
4944,TRUE
4945,TRUE
4947,TRUE
4948,TRUE
4955,TRUE
4959,TRUE
4960,TRUE
4964,TRUE
4966,TRUE
4967,TRUE
4970,TRUE
4971,TRUE
4978,TRUE
4991,TRUE
4992,TRUE
4993,TRUE
4994,TRUE
4996,TRUE
4997,TRUE
4999,TRUE
5003,TRUE
5006,TRUE
5016,TRUE
5017,TRUE
5018,TRUE
5020,TRUE
5021,TRUE
5022,TRUE
5026,TRUE
5027,TRUE
5028,TRUE
5031,TRUE
5032,TRUE
5033,TRUE
5034,TRUE
5036,TRUE
5037,TRUE
5038,TRUE
5039,TRUE
5040,TRUE
5044,TRUE
5045,TRUE
5048,TRUE
5051,TRUE
5053,TRUE
5054,TRUE
5060,TRUE
5061,TRUE
5062,TRUE
5063,TRUE
5064,TRUE
5065,TRUE
5066,TRUE
5067,TRUE
5068,TRUE
5069,TRUE
5070,TRUE
5072,TRUE
5073,TRUE
5074,TRUE
5075,TRUE
5076,TRUE
5077,TRUE
5081,TRUE
5082,TRUE
5083,TRUE
5084,TRUE
5085,TRUE
5086,TRUE
5087,TRUE
5088,TRUE
5092,TRUE
5093,TRUE
5098,TRUE
5099,TRUE
5100,TRUE
5101,TRUE
5104,TRUE
5105,TRUE
5106,TRUE
5107,TRUE
5112,TRUE
5123,TRUE
5124,TRUE
5125,TRUE
5127,TRUE
5132,TRUE
5133,TRUE
5134,TRUE
5135,TRUE
5136,TRUE
5141,TRUE
5144,TRUE
5145,TRUE
5146,TRUE
5147,TRUE
5148,TRUE
5149,TRUE
5153,TRUE
5154,TRUE
5155,TRUE
5157,TRUE
5160,TRUE
5163,TRUE
5165,TRUE
5166,TRUE
5167,TRUE
5168,TRUE
5169,TRUE
5171,TRUE
5172,TRUE
5173,TRUE
5174,TRUE
5175,TRUE
5176,TRUE
5177,TRUE
5179,TRUE
5180,TRUE
5187,TRUE
5188,TRUE
5189,TRUE
5190,TRUE
5192,TRUE
5193,TRUE
5195,TRUE
5196,TRUE
5197,TRUE
5198,TRUE
5199,TRUE
5201,TRUE
5202,TRUE
5204,TRUE
5208,TRUE
5210,TRUE
5214,TRUE
5215,TRUE
5217,TRUE
5219,TRUE
5220,TRUE
5221,TRUE
5222,TRUE
5223,TRUE
5224,TRUE
5225,TRUE
5226,TRUE
5227,TRUE
5228,TRUE
5229,TRUE
5230,TRUE
5231,TRUE
5232,TRUE
5233,TRUE
5234,TRUE
5235,TRUE
5236,TRUE
5237,TRUE
5238,TRUE
5239,TRUE
5240,TRUE
5242,TRUE
5243,TRUE
5244,TRUE
5245,TRUE
5246,TRUE
5247,TRUE
5249,TRUE
5250,TRUE
5255,TRUE
5256,TRUE
5257,TRUE
5258,TRUE
5259,TRUE
5260,TRUE
5261,TRUE
5266,TRUE
5267,TRUE
5269,TRUE
5270,TRUE
5271,TRUE
5272,TRUE
5273,TRUE
5274,TRUE
5275,TRUE
5276,TRUE
5277,TRUE
5284,TRUE
5285,TRUE
5287,TRUE
5288,TRUE
5291,TRUE
5292,TRUE
5293,TRUE
5294,TRUE
5295,TRUE
5296,TRUE
